trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,rebalanceDiffRatio,slab_cnt,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
synth_static_202,80000000,0.4,4,196,hits,TINYLFU,,477065.1641993766,55.0,0.3975648,55,50000,0,synth_static_202-bfd5f72924f216604dafccbae0d596b4,0.1,196,-0.06419908749999997,-0.04494957500000002,
synth_static_202,80000000,0.4,4,196,tail-age,TINYLFU,,490518.9081969601,723.0,0.344525025,723,50000,0,synth_static_202-eda4aef9800969a20253211c97181646,0.1,196,-0.011159312499999963,0.008090199999999992,
synth_static_202,80000000,0.4,4,196,tail-age,TINYLFU,,451201.4963361987,781.0,0.3443963375,781,50000,0,synth_static_202-f9ae09311c0dd0f87003f7b00fb90283,0.05,196,-0.01103062499999996,0.008218887499999994,
synth_static_202,80000000,0.4,4,196,free-mem,TINYLFU,,467343.0665751562,,0.3333657125,0,50000,0,synth_static_202-ec48e0a72fc638295dfe0c2369d52dd0,,196,0.0,0.019249512499999955,
synth_static_202,80000000,0.4,4,196,disabled,TINYLFU,,481241.17133602686,,0.3333657125,0,50000,0,synth_static_202-9a7f03082b239e4e9e29169984c05176,,196,0.0,0.019249512499999955,
synth_static_202,80000000,0.4,4,196,tail-age,TINYLFU,,466509.2467080437,682.0,0.34649535,682,50000,0,synth_static_202-0727468df3f296139f52f86522aaf964,0.25,196,-0.013129637499999958,0.006119874999999997,
synth_static_202,80000000,0.4,4,196,tail-age,TINYLFU,,621349.1369102688,875.0,0.3447784625,875,50000,0,synth_static_202-deeeef805a01116d20be0ef462def3be,0.02,196,-0.011412749999999972,0.007836762499999983,
synth_static_202,80000000,0.4,4,196,marginal-hits,TINYLFU,,553816.966674691,1564.0,0.2741774375,1564,50000,0,synth_static_202-66c8b2074602f2b06cb48cd141b3167f,,196,0.05918827500000001,0.07843778749999997,
synth_static_202,80000000,0.8,4,391,tail-age,LRU,,668296.8893367581,,0.1193873875,0,50000,0,synth_static_202-41ca3dacae1128de28361b1a7482c754,0.02,391,0.0,0.0,
synth_static_202,80000000,0.8,4,391,disabled,LRU,,651643.594410177,,0.1193873875,0,50000,0,synth_static_202-0aef2cadd56566225c5227ce5793d398,,391,0.0,0.0,
synth_static_202,80000000,0.8,4,391,tail-age,LRU,,493870.4579217639,,0.1193873875,0,50000,0,synth_static_202-281067b4ff0e646554ce2af9c58f1043,0.25,391,0.0,0.0,
synth_static_202,80000000,0.8,4,391,free-mem,LRU,,563769.3093919186,,0.1193873875,0,50000,0,synth_static_202-a86bcafa2b12f8c5e6a69fa456f314b0,,391,0.0,0.0,
synth_static_202,80000000,0.8,4,391,hits,LRU,,577051.9480828049,29.0,0.1479471625,29,50000,0,synth_static_202-fdbbc04b8e8316d2f374db9eecaae30f,0.1,391,-0.02855977500000001,-0.02855977500000001,
synth_static_202,80000000,0.8,4,391,marginal-hits,LRU,,538767.8864188035,1319.0,0.078515325,1319,50000,0,synth_static_202-1cab3c8fc4eb7992ea5b24fcb14333dd,,391,0.0408720625,0.0408720625,
synth_static_202,80000000,0.8,4,391,marginal-hits-tuned,LRU,,519260.24057031545,122.0,0.0718634625,122,50000,0,synth_static_202-66dcec7777683765523f7e061027d13b,,391,0.047523924999999995,0.047523924999999995,0.006651862499999994
synth_static_202,80000000,0.8,4,391,tail-age,LRU,,512172.8824502731,,0.1193873875,0,50000,0,synth_static_202-976a43473ed41429242e946fa4e02310,0.1,391,0.0,0.0,
synth_static_202,80000000,0.8,4,391,tail-age,LRU,,529789.786706251,,0.1193873875,0,50000,0,synth_static_202-73ec6f508c1ae5c1fb9454bd7b462a3c,0.05,391,0.0,0.0,
synth_static_202,80000000,0.8,4,391,tail-age,LRU2Q,,475409.2240726435,27.0,0.144943125,27,50000,0,synth_static_202-1d628c4b909f91f2feb3b6cbd595fb96,0.05,391,-0.02623270000000001,-0.02555573750000001,
synth_static_202,80000000,0.8,4,391,marginal-hits,LRU2Q,warm-cold,691385.3663852088,1259.0,0.077608775,1259,50000,0,synth_static_202-2d6ec0a4a3ebfdea3f26ae3d153d8afd,,391,0.04110164999999999,0.04177861249999999,
synth_static_202,80000000,0.8,4,391,marginal-hits,LRU2Q,cold,579581.4863464955,1302.0,0.0776242875,1302,50000,0,synth_static_202-1182b791581d6c70f546c5ebed05c0a3,,391,0.041086137499999995,0.0417631,
synth_static_202,80000000,0.8,4,391,marginal-hits-tuned,LRU2Q,cold,625664.8433991079,116.0,0.07127855,116,50000,0,synth_static_202-c8bb0816f55b3b34892b43de4a93bd33,,391,0.047431875,0.0481088375,0.006345737500000004
synth_static_202,80000000,0.8,4,391,free-mem,LRU2Q,,700967.0485482125,,0.118710425,0,50000,0,synth_static_202-4d0385ef35895f7f52765e8b58551240,,391,0.0,0.0006769625000000029,
synth_static_202,80000000,0.8,4,391,hits,LRU2Q,,689846.2380202048,28.0,0.1465700125,28,50000,0,synth_static_202-9c7ad604e5a53de4c809a7db3413c468,0.1,391,-0.02785958750000002,-0.027182625000000016,
synth_static_202,80000000,0.8,4,391,tail-age,LRU2Q,,585862.5023007398,26.0,0.1435979875,26,50000,0,synth_static_202-8eea83c8c9fd62af2338e78b78962f14,0.25,391,-0.0248875625,-0.0242106,
synth_static_202,80000000,0.8,4,391,marginal-hits-tuned,LRU2Q,warm-cold,577996.2292154433,120.0,0.071534825,120,50000,0,synth_static_202-873a54dc806f9117a98d10b508794e2b,,391,0.0471756,0.0478525625,0.0060739500000000085
synth_static_202,80000000,0.8,4,391,tail-age,LRU2Q,,549106.3631030031,27.0,0.1449122625,27,50000,0,synth_static_202-2e7530b84e6f9515e0cf9110de3f10b7,0.1,391,-0.026201837500000005,-0.025524875000000002,
synth_static_202,80000000,0.8,4,391,tail-age,LRU2Q,,513590.14096387615,29.0,0.147098225,29,50000,0,synth_static_202-371fb21ec8410ceb45e53fb3b1b36200,0.02,391,-0.028387800000000005,-0.027710837500000002,
synth_static_202,80000000,0.8,4,391,disabled,LRU2Q,,496835.3345687194,,0.118710425,0,50000,0,synth_static_202-b2045245b70cbb72d53ca8dc9f7c562e,,391,0.0,0.0006769625000000029,
synth_static_202,80000000,0.8,4,391,free-mem,TINYLFU,,493550.413907879,,0.1151436,0,50000,0,synth_static_202-969e72f344a63b657cf161cca0a2b596,,391,0.0,0.004243787499999999,
synth_static_202,80000000,0.8,4,391,hits,TINYLFU,,547548.4937283562,27.0,0.1413113,27,50000,0,synth_static_202-e42a960b62d4069a7e2698c1821832b3,0.1,391,-0.026167700000000002,-0.021923912500000003,
synth_static_202,80000000,0.8,4,391,tail-age,TINYLFU,,516117.42335872265,199.0,0.124151575,199,50000,0,synth_static_202-6d1e3592613bdcbf150801154300bc7c,0.25,391,-0.009007975000000001,-0.004764187500000003,
synth_static_202,80000000,0.8,4,391,disabled,TINYLFU,,524017.2999409394,,0.1151436,0,50000,0,synth_static_202-1b56b6a400cf90c6e7beb0cee235041c,,391,0.0,0.004243787499999999,
synth_static_202,80000000,0.8,4,391,tail-age,TINYLFU,,546182.0103213107,216.0,0.1217160875,216,50000,0,synth_static_202-62d781cea91a6c42297e3704efc2fb73,0.1,391,-0.006572487500000002,-0.002328700000000003,
synth_static_202,80000000,0.8,4,391,marginal-hits,TINYLFU,,621073.3203478778,1327.0,0.0782397,1327,50000,0,synth_static_202-ba2d2fbf338416ea57a7921990b8408b,,391,0.0369039,0.0411476875,
synth_static_202,80000000,0.8,4,391,tail-age,TINYLFU,,580181.5023867228,238.0,0.1207919125,238,50000,0,synth_static_202-cba83a7ee14c998ad62240f0a53b02cc,0.02,391,-0.005648312500000002,-0.0014045250000000037,
synth_static_202,80000000,0.8,4,391,marginal-hits-tuned,TINYLFU,,612426.7205127092,110.0,0.0696138625,110,50000,0,synth_static_202-b3e36c85a89e91a283666742fc0b7318,,391,0.0455297375,0.049773525,0.008625837499999997
synth_static_202,80000000,0.8,4,391,tail-age,TINYLFU,,472471.2158522722,235.0,0.1205367375,235,50000,0,synth_static_202-60197ee5b4add9ff7aae4f713390122e,0.05,391,-0.005393137500000006,-0.0011493500000000073,
synth_static_204,80000000,0.01,4,5,marginal-hits-tuned,LRU,,583182.7129760002,,0.4434190375,0,50000,0,synth_static_204-d5235e4e26f1b6dd6af27246a75bb20e,,5,0.0,0.0,0.0
synth_static_204,80000000,0.01,4,5,tail-age,LRU,,575806.9011937954,,0.4434190375,0,50000,0,synth_static_204-3cdf4dc7a58af9a883ab58426636f93a,0.05,5,0.0,0.0,
synth_static_204,80000000,0.01,4,5,tail-age,LRU,,633193.2205058237,,0.4434190375,0,50000,0,synth_static_204-1f5fe270379bad6edb1cc6aa6a80d9d3,0.1,5,0.0,0.0,
synth_static_204,80000000,0.01,4,5,tail-age,LRU,,588056.2440193833,,0.4434190375,0,50000,0,synth_static_204-fbda0874743daa8eced7d74abae5eb4e,0.25,5,0.0,0.0,
synth_static_204,80000000,0.01,4,5,tail-age,LRU,,680226.464230649,,0.4434190375,0,50000,0,synth_static_204-0f3f598c3f16fda9bc1797e5c39f2073,0.02,5,0.0,0.0,
synth_static_204,80000000,0.01,4,5,disabled,LRU,,646439.7754008009,,0.4434190375,0,50000,0,synth_static_204-c17adc67d09dfd5aeda899f76b2cb428,,5,0.0,0.0,
synth_static_204,80000000,0.01,4,5,free-mem,LRU,,686798.7318579197,,0.4434190375,0,50000,0,synth_static_204-9139488409876c68f58bf7c9263b2a81,,5,0.0,0.0,
synth_static_204,80000000,0.01,4,5,marginal-hits,LRU,,602117.6834235651,,0.4434190375,0,50000,0,synth_static_204-cd58e8449b82e09f2e7566aec18e88bc,,5,0.0,0.0,
synth_static_204,80000000,0.01,4,5,hits,LRU,,755738.3173785243,,0.4434190375,0,50000,0,synth_static_204-0d5d3c0fad170e7a8ef1ecca6cece28c,0.1,5,0.0,0.0,
synth_static_204,80000000,0.01,4,5,free-mem,LRU2Q,,570758.0473532615,,0.4018940125,0,50000,0,synth_static_204-c485eb982ece2af2825127cef7a30f15,,5,0.0,0.04152502499999999,
synth_static_204,80000000,0.01,4,5,marginal-hits-tuned,LRU2Q,cold,574879.2503670626,,0.4018940125,0,50000,0,synth_static_204-429b1eaced113eac2bd3e43b38b641d4,,5,0.0,0.04152502499999999,0.0
synth_static_204,80000000,0.01,4,5,disabled,LRU2Q,,672527.5208494249,,0.4018940125,0,50000,0,synth_static_204-4a04cb09a7459b34e5f66b1790281e2f,,5,0.0,0.04152502499999999,
synth_static_204,80000000,0.01,4,5,tail-age,LRU2Q,,764566.6207211085,,0.4018940125,0,50000,0,synth_static_204-9a895c406a72ff36bbfb66b7eb8be404,0.05,5,0.0,0.04152502499999999,
synth_static_204,80000000,0.01,4,5,tail-age,LRU2Q,,556936.6068576731,,0.4018940125,0,50000,0,synth_static_204-bdbb5d0fdb462cd8af9e5b59dce8a579,0.02,5,0.0,0.04152502499999999,
synth_static_204,80000000,0.01,4,5,marginal-hits,LRU2Q,warm-cold,562787.5970166357,,0.4018940125,0,50000,0,synth_static_204-a497aa5fd93ef9146d2a1d4b4c8943df,,5,0.0,0.04152502499999999,
synth_static_204,80000000,0.01,4,5,tail-age,LRU2Q,,617276.697535118,,0.4018940125,0,50000,0,synth_static_204-250f19e978323761d277c32010ded053,0.1,5,0.0,0.04152502499999999,
synth_static_204,80000000,0.01,4,5,marginal-hits,LRU2Q,cold,755012.8158449484,,0.4018940125,0,50000,0,synth_static_204-b85ac7402acb09fbe543af351095b3d7,,5,0.0,0.04152502499999999,
synth_static_204,80000000,0.01,4,5,hits,LRU2Q,,571895.6577748656,,0.4018940125,0,50000,0,synth_static_204-58c1363325360dba38773dd5231fdf0d,0.1,5,0.0,0.04152502499999999,
synth_static_204,80000000,0.01,4,5,marginal-hits-tuned,LRU2Q,warm-cold,739280.3508586835,,0.4018940125,0,50000,0,synth_static_204-23bdc44ab1ad05322e0559c8c0b54b41,,5,0.0,0.04152502499999999,0.0
synth_static_204,80000000,0.01,4,5,tail-age,LRU2Q,,686949.4731005958,,0.4018940125,0,50000,0,synth_static_204-5e734a7a05aa277c4d0f45f32e265076,0.25,5,0.0,0.04152502499999999,
synth_static_204,80000000,0.01,4,5,marginal-hits-tuned,TINYLFU,,503552.2350563722,,0.4024782625,0,50000,0,synth_static_204-ce1dae313ea808156df212f654c12dd5,,5,0.0,0.040940774999999985,0.0
synth_static_204,80000000,0.01,4,5,hits,TINYLFU,,581198.4619490915,,0.4024782625,0,50000,0,synth_static_204-ad9e63933300b3e786fda31e594b3545,0.1,5,0.0,0.040940774999999985,
synth_static_204,80000000,0.01,4,5,marginal-hits,TINYLFU,,631654.0591395095,,0.4024782625,0,50000,0,synth_static_204-b87db9b5592d19fead5594c3a8c23f60,,5,0.0,0.040940774999999985,
synth_static_204,80000000,0.01,4,5,tail-age,TINYLFU,,608144.5634346358,,0.4024782625,0,50000,0,synth_static_204-6d056536d99869db3874c27d653706e4,0.25,5,0.0,0.040940774999999985,
synth_static_204,80000000,0.01,4,5,tail-age,TINYLFU,,564098.3754501031,,0.4024782625,0,50000,0,synth_static_204-4c2f0d86f3ac95d5553374a0d2a29899,0.1,5,0.0,0.040940774999999985,
synth_static_204,80000000,0.01,4,5,disabled,TINYLFU,,559603.3893088879,,0.4024782625,0,50000,0,synth_static_204-1e43d81083e64ea238d2f8c175820202,,5,0.0,0.040940774999999985,
synth_static_204,80000000,0.01,4,5,tail-age,TINYLFU,,556156.6740902865,,0.4024782625,0,50000,0,synth_static_204-2add49dcbfaee4dc978eaa5baed95077,0.05,5,0.0,0.040940774999999985,
synth_static_204,80000000,0.01,4,5,free-mem,TINYLFU,,560923.0946934766,,0.4024782625,0,50000,0,synth_static_204-b8782d786eaac1fbdb919337e2092bfb,,5,0.0,0.040940774999999985,
synth_static_204,80000000,0.01,4,5,tail-age,TINYLFU,,551035.8944295135,,0.4024782625,0,50000,0,synth_static_204-53f57de1b6083e7c7f780f2da36cbd33,0.02,5,0.0,0.040940774999999985,
synth_static_204,80000000,0.02,4,10,marginal-hits,LRU,,621072.7340115778,1598.0,0.4026267875,1598,50000,0,synth_static_204-acdb4f93d231fb26a5dc4df0eea83b2e,,10,-0.011425925000000003,-0.011425925000000003,
synth_static_204,80000000,0.02,4,10,hits,LRU,,613543.1412958851,2.0,0.3825636375,2,50000,0,synth_static_204-70c5f5bb3add4fa9e07d7455842ff6b9,0.1,10,0.008637225000000026,0.008637225000000026,
synth_static_204,80000000,0.02,4,10,free-mem,LRU,,672028.1820759963,,0.3912008625,0,50000,0,synth_static_204-99fea3a2ebc37b201287016f48c74bdc,,10,0.0,0.0,
synth_static_204,80000000,0.02,4,10,tail-age,LRU,,538019.0130918071,,0.3912008625,0,50000,0,synth_static_204-afbfcd8c1a8629ae40da8ffb5419f6d8,0.25,10,0.0,0.0,
synth_static_204,80000000,0.02,4,10,tail-age,LRU,,736176.8148402009,,0.3912008625,0,50000,0,synth_static_204-7acd69d95e60a7561dbabebe2805fc59,0.02,10,0.0,0.0,
synth_static_204,80000000,0.02,4,10,tail-age,LRU,,587639.1602789944,,0.3912008625,0,50000,0,synth_static_204-68ccab9adf9e0ceae301e1b59bf1b00d,0.05,10,0.0,0.0,
synth_static_204,80000000,0.02,4,10,tail-age,LRU,,636079.26382529,,0.3912008625,0,50000,0,synth_static_204-d98d5fe1acc22b14eedc286b99df7ef1,0.1,10,0.0,0.0,
synth_static_204,80000000,0.02,4,10,marginal-hits-tuned,LRU,,533934.6092135247,7.0,0.3826108875,7,50000,0,synth_static_204-45bc3971130613e1196240f8a57febfb,,10,0.008589975000000027,0.008589975000000027,0.02001590000000003
synth_static_204,80000000,0.02,4,10,disabled,LRU,,778766.6454515128,,0.3912008625,0,50000,0,synth_static_204-70e832d2299da354c94640dd133ca569,,10,0.0,0.0,
synth_static_204,80000000,0.02,4,10,marginal-hits-tuned,LRU2Q,cold,692207.9121059449,30.0,0.3645160875,30,50000,0,synth_static_204-e27576b114566f2f385a8e78e299b166,,10,-0.009148462499999954,0.02668477500000005,0.017606512500000004
synth_static_204,80000000,0.02,4,10,free-mem,LRU2Q,,563488.0329829111,,0.355367625,0,50000,0,synth_static_204-402b6d05bcc0e0c8ccf6dfdd38815e89,,10,0.0,0.035833237500000004,
synth_static_204,80000000,0.02,4,10,disabled,LRU2Q,,658291.8328487455,,0.355367625,0,50000,0,synth_static_204-d2458b36f4d070b462af2a9e1f18e177,,10,0.0,0.035833237500000004,
synth_static_204,80000000,0.02,4,10,marginal-hits-tuned,LRU2Q,warm-cold,545629.9158759803,106.0,0.35650975,106,50000,0,synth_static_204-098e94b60892240c1f73ac8394caaf66,,10,-0.0011421249999999938,0.03469111250000001,0.02152418749999996
synth_static_204,80000000,0.02,4,10,tail-age,LRU2Q,,593247.6970889003,2.0,0.36443255,2,50000,0,synth_static_204-234553ec8622963ec3e75aae2b10264e,0.1,10,-0.009064925000000001,0.026768312500000002,
synth_static_204,80000000,0.02,4,10,tail-age,LRU2Q,,537672.9269377871,1.0,0.362160875,1,50000,0,synth_static_204-e2a94db4368cad8db515feb1da9dddf6,0.25,10,-0.006793249999999973,0.02903998750000003,
synth_static_204,80000000,0.02,4,10,marginal-hits,LRU2Q,cold,592287.9861949524,1188.0,0.3821226,1188,50000,0,synth_static_204-0d295e29ab52cd03cf60ea0de87615e6,,10,-0.02675497499999996,0.009078262500000045,
synth_static_204,80000000,0.02,4,10,marginal-hits,LRU2Q,warm-cold,759494.8230661607,1498.0,0.3780339375,1498,50000,0,synth_static_204-7e7cdba11bb1211b72dda4186eb036ce,,10,-0.022666312499999952,0.013166925000000052,
synth_static_204,80000000,0.02,4,10,tail-age,LRU2Q,,668970.8236349069,2.0,0.36946505,2,50000,0,synth_static_204-e6c46635149ca0caed99d2c8796dc207,0.02,10,-0.014097424999999997,0.021735812500000007,
synth_static_204,80000000,0.02,4,10,tail-age,LRU2Q,,539441.4426521284,2.0,0.36946505,2,50000,0,synth_static_204-a46a56848210768fcb6b0e0b70501117,0.05,10,-0.014097424999999997,0.021735812500000007,
synth_static_204,80000000,0.02,4,10,hits,LRU2Q,,571438.1892965721,2.0,0.3476175,2,50000,0,synth_static_204-3941450758975444cd6c7aa27fc121da,0.1,10,0.007750124999999997,0.0435833625,
synth_static_204,80000000,0.02,4,10,tail-age,TINYLFU,,537532.4890176307,617.0,0.353414825,617,50000,0,synth_static_204-5b468da79efb103b93ff28384bfa2373,0.25,10,0.0025136000000000047,0.037786037500000036,
synth_static_204,80000000,0.02,4,10,hits,TINYLFU,,571537.0153068381,2.0,0.3423651375,2,50000,0,synth_static_204-f0dd2c65828318a83fc26c86a241826c,0.1,10,0.013563287499999965,0.048835724999999996,
synth_static_204,80000000,0.02,4,10,marginal-hits,TINYLFU,,570715.8148670242,1598.0,0.370908825,1598,50000,0,synth_static_204-2798b3b239eb8569f34491a5bd0e2049,,10,-0.014980400000000005,0.020292037500000026,
synth_static_204,80000000,0.02,4,10,tail-age,TINYLFU,,556590.358149135,758.0,0.3538240375,758,50000,0,synth_static_204-84d315491850b5f39316f346458533de,0.05,10,0.002104387499999971,0.037376825,
synth_static_204,80000000,0.02,4,10,tail-age,TINYLFU,,703956.2690488517,758.0,0.3538240375,758,50000,0,synth_static_204-ec9a30c20ab5f754da21c4f707f6c68c,0.1,10,0.002104387499999971,0.037376825,
synth_static_204,80000000,0.02,4,10,marginal-hits-tuned,TINYLFU,,524980.2928113801,6.0,0.3423965125,6,50000,0,synth_static_204-5d1b6f92fabba86f220511a53053e9cf,,10,0.013531912499999965,0.048804349999999996,0.02851231249999997
synth_static_204,80000000,0.02,4,10,tail-age,TINYLFU,,543757.0632756194,758.0,0.3538240375,758,50000,0,synth_static_204-9271dcea40f530803758364aacc0df4e,0.02,10,0.002104387499999971,0.037376825,
synth_static_204,80000000,0.02,4,10,free-mem,TINYLFU,,558089.0622589795,,0.355928425,0,50000,0,synth_static_204-1fa94e1a6ed25f31289f1a4f5884a1fd,,10,0.0,0.03527243750000003,
synth_static_204,80000000,0.02,4,10,disabled,TINYLFU,,638752.0767566522,,0.355928425,0,50000,0,synth_static_204-670d18d84e30ea920579ef12127b3191,,10,0.0,0.03527243750000003,
synth_static_204,80000000,0.04,4,19,marginal-hits-tuned,LRU,,610594.0989293422,58.0,0.32561515,58,50000,0,synth_static_204-0938580f2fefe5672ec73759e2dda8c9,,19,0.015273874999999992,0.015273874999999992,0.014910199999999985
synth_static_204,80000000,0.04,4,19,tail-age,LRU,,639121.1250554115,,0.340889025,0,50000,0,synth_static_204-c864fa83c30c51a51987f8cdb88b83f5,0.05,19,0.0,0.0,
synth_static_204,80000000,0.04,4,19,tail-age,LRU,,578308.448833755,,0.340889025,0,50000,0,synth_static_204-c9d5fad735fdc244674154015236ed3e,0.02,19,0.0,0.0,
synth_static_204,80000000,0.04,4,19,tail-age,LRU,,566406.6521165031,,0.340889025,0,50000,0,synth_static_204-33482095523a3c894f92a227ece8a7d3,0.1,19,0.0,0.0,
synth_static_204,80000000,0.04,4,19,free-mem,LRU,,613330.5927479704,,0.340889025,0,50000,0,synth_static_204-57afbe9322a11886b9f53cc135513f47,,19,0.0,0.0,
synth_static_204,80000000,0.04,4,19,hits,LRU,,590806.4725915359,5.0,0.3249981,5,50000,0,synth_static_204-5e0785490a14a3b20fce0918af13b3ac,0.1,19,0.015890925,0.015890925,
synth_static_204,80000000,0.04,4,19,disabled,LRU,,648646.3887891734,,0.340889025,0,50000,0,synth_static_204-5d228752f9d846b3746a2daf06f2d94c,,19,0.0,0.0,
synth_static_204,80000000,0.04,4,19,marginal-hits,LRU,,556590.4315777896,1597.0,0.34052535,1597,50000,0,synth_static_204-2184f2a2dee8afd6c388f1fd6a102ccf,,19,0.00036367500000000774,0.00036367500000000774,
synth_static_204,80000000,0.04,4,19,tail-age,LRU,,636790.5324351479,,0.340889025,0,50000,0,synth_static_204-0c50bfae208feb8d4d054293edb96a54,0.25,19,0.0,0.0,
synth_static_204,80000000,0.04,4,19,tail-age,LRU2Q,,550387.8900264286,6.0,0.332187425,6,50000,0,synth_static_204-b7d66492836ed21bb8c5bd5062e26126,0.05,19,-0.02137954999999997,0.008701600000000032,
synth_static_204,80000000,0.04,4,19,free-mem,LRU2Q,,768609.2083702785,,0.310807875,0,50000,0,synth_static_204-fd11d4cdfe1ec0b893551b4e30b28a15,,19,0.0,0.03008115,
synth_static_204,80000000,0.04,4,19,marginal-hits-tuned,LRU2Q,warm-cold,589568.2263826963,56.0,0.302438925,56,50000,0,synth_static_204-baa2e89b885daf815ee218598d3ee6d0,,19,0.008368949999999986,0.03845009999999999,0.029238862499999962
synth_static_204,80000000,0.04,4,19,marginal-hits-tuned,LRU2Q,cold,593169.7536480553,39.0,0.3068903,39,50000,0,synth_static_204-ff59b1c7c197416b380fd9ff3517e8ad,,19,0.0039175750000000065,0.03399872500000001,0.026253362499999988
synth_static_204,80000000,0.04,4,19,hits,LRU2Q,,663288.2420490588,5.0,0.296631675,5,50000,0,synth_static_204-eb70a458acd196b1b445deb0ed5bf106,0.1,19,0.014176200000000028,0.04425735000000003,
synth_static_204,80000000,0.04,4,19,marginal-hits,LRU2Q,warm-cold,553255.2558415134,1597.0,0.3316777875,1597,50000,0,synth_static_204-d757d42febc288c6baff38202ddc1cb2,,19,-0.020869912499999976,0.009211237500000025,
synth_static_204,80000000,0.04,4,19,tail-age,LRU2Q,,599044.1003435374,4.0,0.332175625,4,50000,0,synth_static_204-8712aba113f261371b9d8c5da74fb68a,0.1,19,-0.021367749999999963,0.008713400000000038,
synth_static_204,80000000,0.04,4,19,tail-age,LRU2Q,,644213.4933090482,6.0,0.332187425,6,50000,0,synth_static_204-27444488ebf8ddce2f1f54b0b224a3ed,0.02,19,-0.02137954999999997,0.008701600000000032,
synth_static_204,80000000,0.04,4,19,tail-age,LRU2Q,,644402.278962423,4.0,0.3321591875,4,50000,0,synth_static_204-3948860acc1752e3aedc512d87151d46,0.25,19,-0.021351312499999997,0.008729837500000004,
synth_static_204,80000000,0.04,4,19,marginal-hits,LRU2Q,cold,569880.0525139043,1597.0,0.3331436625,1597,50000,0,synth_static_204-35b62c9d8470076ed04a057365fc90b9,,19,-0.02233578749999998,0.007745362500000019,
synth_static_204,80000000,0.04,4,19,disabled,LRU2Q,,697079.0450984552,,0.310807875,0,50000,0,synth_static_204-bb42d85a5aca98a431f511d9def87d1d,,19,0.0,0.03008115,
synth_static_204,80000000,0.04,4,19,disabled,TINYLFU,,601946.3655056081,,0.3151352875,0,50000,0,synth_static_204-0d5098197675d525ee4cf290b0ba9987,,19,0.0,0.025753737499999985,
synth_static_204,80000000,0.04,4,19,tail-age,TINYLFU,,564106.8050857302,886.0,0.31531945,886,50000,0,synth_static_204-1d493ab0f17b83201bc02058ab745608,0.02,19,-0.00018416249999997358,0.02556957500000001,
synth_static_204,80000000,0.04,4,19,marginal-hits,TINYLFU,,620950.5977436817,1597.0,0.3172975375,1597,50000,0,synth_static_204-46ce13c811db460ada07875c31dfb551,,19,-0.0021622499999999767,0.023591487500000008,
synth_static_204,80000000,0.04,4,19,tail-age,TINYLFU,,670947.4687426013,886.0,0.31531945,886,50000,0,synth_static_204-ac4ae7c89d7ee9ef66bff999cdd7f01f,0.05,19,-0.00018416249999997358,0.02556957500000001,
synth_static_204,80000000,0.04,4,19,tail-age,TINYLFU,,625024.2005805874,885.0,0.3152241375,885,50000,0,synth_static_204-683547aebe22b1d850af97bd8a677e48,0.1,19,-8.884999999997367e-05,0.02566488750000001,
synth_static_204,80000000,0.04,4,19,tail-age,TINYLFU,,563301.6002898809,747.0,0.315559525,747,50000,0,synth_static_204-1096cbb561be6e5b0018c81452fb34a2,0.25,19,-0.00042423749999997984,0.025329500000000005,
synth_static_204,80000000,0.04,4,19,marginal-hits-tuned,TINYLFU,,541103.7523480476,26.0,0.2903365,26,50000,0,synth_static_204-0f5f8990aef1c5691ba7113fbabd697b,,19,0.02479878750000003,0.050552525000000015,0.026961037500000007
synth_static_204,80000000,0.04,4,19,hits,TINYLFU,,668575.3381007229,5.0,0.2937588,5,50000,0,synth_static_204-a8593a16d10ba62c3f81a73c3964a45c,0.1,19,0.02137648750000004,0.047130225000000026,
synth_static_204,80000000,0.04,4,19,free-mem,TINYLFU,,487623.1096157751,,0.3151352875,0,50000,0,synth_static_204-c76ca2625f55e4455e00ab3680d4a0d9,,19,0.0,0.025753737499999985,
synth_static_204,80000000,0.1,4,46,marginal-hits,LRU,,604717.4455067177,1591.0,0.256904725,1591,50000,0,synth_static_204-6ee77ab0a203fe30f0a5fd9550c97e59,,46,0.007854625000000004,0.007854625000000004,
synth_static_204,80000000,0.1,4,46,disabled,LRU,,745905.9919697731,,0.26475935,0,50000,0,synth_static_204-88363bf0615f6b240ff9388e1529b491,,46,0.0,0.0,
synth_static_204,80000000,0.1,4,46,hits,LRU,,585679.7988938008,18.0,0.2434932625,18,50000,0,synth_static_204-d6739fed2297b5979b001984c36b1439,0.1,46,0.021266087500000003,0.021266087500000003,
synth_static_204,80000000,0.1,4,46,free-mem,LRU,,786042.1002988132,,0.26475935,0,50000,0,synth_static_204-bcb20df17fc2ef1c5ce3af8ffced701c,,46,0.0,0.0,
synth_static_204,80000000,0.1,4,46,marginal-hits-tuned,LRU,,872302.0433871035,83.0,0.24372315,83,50000,0,synth_static_204-ac214388dd2c04820386f7e1ae6a9066,,46,0.021036200000000005,0.021036200000000005,0.013181575000000001
synth_static_204,80000000,0.1,4,46,tail-age,LRU,,840244.3589137228,,0.26475935,0,50000,0,synth_static_204-0348b3bbadaa9053e93e408a69e6497c,0.05,46,0.0,0.0,
